,team,name,position,player_url
280,Barcelona,Dani Olmo,MF,https://fbref.com/en/players/ae44e8e2/Dani-Olmo
281,Barcelona,Ferrán Torres,FW,https://fbref.com/en/players/9e1035f8/Ferran-Torres
282,Barcelona,Marc-André ter Stegen,GK,https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen
283,Barcelona,Eric García,MF,https://fbref.com/en/players/2bed3eab/Eric-Garcia
284,Barcelona,Fermin López,MF,https://fbref.com/en/players/c1fe5f0b/Fermin-Lopez
285,Barcelona,Gavi,MF,https://fbref.com/en/players/19cae58d/Gavi
286,Barcelona,Gerard Martín,DF,https://fbref.com/en/players/b792c59d/Gerard-Martin
287,Barcelona,Pablo Torre,MF,https://fbref.com/en/players/04e531b6/Pablo-Torre
288,Barcelona,Marc Bernal,MF,https://fbref.com/en/players/29117812/Marc-Bernal
289,Barcelona,Frenkie de Jong,MF,https://fbref.com/en/players/1bacc518/Frenkie-de-Jong
290,Barcelona,Héctor Fort,DF,https://fbref.com/en/players/2e31f3a6/Hector-Fort
291,Barcelona,Wojciech Szczęsny,GK,https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny
292,Barcelona,Sergi Dominguez,DF,https://fbref.com/en/players/88507352/Sergi-Dominguez
293,Barcelona,Ronald Araújo,DF,https://fbref.com/en/players/2bef2bca/Ronald-Araujo
294,Barcelona,Pau Victor Delgado,FW,https://fbref.com/en/players/e6e7c819/Pau-Victor-Delgado
295,Barcelona,Ansu Fati,FW,https://fbref.com/en/players/0ba976e4/Ansu-Fati
296,Barcelona,Andreas Christensen,DF,https://fbref.com/en/players/1cb49278/Andreas-Christensen
297,Barcelona,Ander Astralaga,GK,https://fbref.com/en/players/031e0283/Ander-Astralaga
298,Barcelona,Álvaro Cortés,DF,https://fbref.com/en/players/2c6f1580/Alvaro-Cortes
299,Barcelona,Andres Cuenca,DF,https://fbref.com/en/players/2eefd1b3/Andres-Cuenca
300,Atalanta,Éderson,MF,https://fbref.com/en/players/a9202def/Ederson
301,Atalanta,Marco Carnesecchi,GK,https://fbref.com/en/players/8ec56e62/Marco-Carnesecchi
302,Atalanta,Marten de Roon,MF,https://fbref.com/en/players/2a1beb34/Marten-de-Roon
303,Atalanta,Berat Djimsiti,DF,https://fbref.com/en/players/6eee05f1/Berat-Djimsiti
304,Atalanta,Charles De Ketelaere,MF,https://fbref.com/en/players/2ef7c612/Charles-De-Ketelaere
305,Atalanta,Ademola Lookman,FW,https://fbref.com/en/players/7c104bb7/Ademola-Lookman
306,Atalanta,Mateo Retegui,FW,https://fbref.com/en/players/e7695e6c/Mateo-Retegui
307,Atalanta,Raoul Bellanova,DF,https://fbref.com/en/players/e3756e72/Raoul-Bellanova
308,Atalanta,Matteo Ruggeri,DF,https://fbref.com/en/players/ae9898c5/Matteo-Ruggeri
309,Atalanta,Isak Hien,DF,https://fbref.com/en/players/12806697/Isak-Hien
310,Atalanta,Sead Kolašinac,DF,https://fbref.com/en/players/3935e52e/Sead-Kolasinac
311,Atalanta,Mario Pašalić,MF,https://fbref.com/en/players/e599253a/Mario-Pasalic
312,Atalanta,Davide Zappacosta,DF,https://fbref.com/en/players/7fe90ccd/Davide-Zappacosta
313,Atalanta,Odilon Kossounou,DF,https://fbref.com/en/players/1f3afdcb/Odilon-Kossounou
314,Atalanta,Marco Brescianini,MF,https://fbref.com/en/players/dfd56738/Marco-Brescianini
315,Atalanta,Lazar Samardzic,MF,https://fbref.com/en/players/217c93a1/Lazar-Samardzic
316,Atalanta,Giorgio Scalvini,DF,https://fbref.com/en/players/1e9aa637/Giorgio-Scalvini
317,Atalanta,Juan Cuadrado,DF,https://fbref.com/en/players/0ab1f153/Juan-Cuadrado
318,Atalanta,Rafael Tolói,DF,https://fbref.com/en/players/c56dc39e/Rafael-Toloi
319,Atalanta,Juan Musso,GK,https://fbref.com/en/players/a111cf41/Juan-Musso
320,Atalanta,Rui Patrício,GK,https://fbref.com/en/players/79b0d6a0/Rui-Patricio
321,Atalanta,Nicolò Zaniolo,FW,https://fbref.com/en/players/9907b1c8/Nicolo-Zaniolo
322,Atalanta,Marco Palestra,DF,https://fbref.com/en/players/1f1828dd/Marco-Palestra
323,Atalanta,Ibrahim Sulemana,MF,https://fbref.com/en/players/230c3f3a/Ibrahim-Sulemana
324,Atalanta,Vanja Vlahović,MF,https://fbref.com/en/players/2af3f55c/Vanja-Vlahovic
325,Atalanta,Ben Godfrey,DF,https://fbref.com/en/players/9f7c837d/Ben-Godfrey
326,Atalanta,Mitchel Bakker,MF,https://fbref.com/en/players/a8567629/Mitchel-Bakker
327,Atalanta,Federico Cassa,MF,https://fbref.com/en/players/5f209d47/Federico-Cassa
328,Atalanta,Alberto Manzoni,MF,https://fbref.com/en/players/08cda374/Alberto-Manzoni
329,Atalanta,Gianluca Scamacca,FW,https://fbref.com/en/players/8790f988/Gianluca-Scamacca
330,Marseille,Gerónimo Rulli,GK,https://fbref.com/en/players/625c144a/Geronimo-Rulli
331,Marseille,Mason Greenwood,FW,https://fbref.com/en/players/58eee997/Mason-Greenwood
332,Marseille,Pierre Højbjerg,MF,https://fbref.com/en/players/8b04d6c1/Pierre-Hojbjerg
333,Marseille,Luis Henrique,DF,https://fbref.com/en/players/f36d5624/Luis-Henrique
334,Marseille,Leonardo Balerdi,DF,https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi
335,Marseille,Michael Amir Murillo,DF,https://fbref.com/en/players/349cae8f/Michael-Amir-Murillo
336,Marseille,Adrien Rabiot,MF,https://fbref.com/en/players/8794e251/Adrien-Rabiot
337,Marseille,Geoffrey Kondogbia,DF,https://fbref.com/en/players/cce181df/Geoffrey-Kondogbia
338,Marseille,Neal Maupay,FW,https://fbref.com/en/players/4bcf39f6/Neal-Maupay
339,Marseille,Quentin Merlin,DF,https://fbref.com/en/players/0bfca6a1/Quentin-Merlin
340,Marseille,Derek Cornelius,DF,https://fbref.com/en/players/577744b8/Derek-Cornelius
341,Marseille,Valentin Rongier,MF,https://fbref.com/en/players/ed45c4a5/Valentin-Rongier
342,Marseille,Lilian Brassier,DF,https://fbref.com/en/players/5b146df3/Lilian-Brassier
343,Marseille,Amine Harit,MF,https://fbref.com/en/players/e7d59f4f/Amine-Harit
344,Marseille,Elye Wahi,FW,https://fbref.com/en/players/0d7b6576/Elye-Wahi
345,Marseille,Ulisses Garcia,DF,https://fbref.com/en/players/c952f633/Ulisses-Garcia
346,Marseille,Pol Lirola,DF,https://fbref.com/en/players/ff800ed8/Pol-Lirola
347,Marseille,Jon Rowe,FW,https://fbref.com/en/players/8c12f884/Jon-Rowe
348,Marseille,Ismaël Koné,MF,https://fbref.com/en/players/e0220b70/Ismael-Kone
349,Marseille,Bilal Nadir,MF,https://fbref.com/en/players/226673c2/Bilal-Nadir
350,Marseille,Valentin Carboni,MF,https://fbref.com/en/players/707b98f1/Valentin-Carboni
351,Marseille,Robinio Vaz,FW,https://fbref.com/en/players/74fb9321/Robinio-Vaz
352,Marseille,Amine Gouiri,MF,https://fbref.com/en/players/aad56ca3/Amine-Gouiri
353,Marseille,Bamo Meïté,DF,https://fbref.com/en/players/04ac78d2/Bamo-Meite
354,Marseille,Enzo Sternal,FW,https://fbref.com/en/players/c2e3ceb7/Enzo-Sternal
355,Marseille,Darryl Bakola,DF,https://fbref.com/en/players/57de24a3/Darryl-Bakola
356,Marseille,Emmanuel Koum Mbondo,DF,https://fbref.com/en/players/cb3c6ca9/Emmanuel-Koum-Mbondo
357,Marseille,Faris Pemi Moumbagna,FW,https://fbref.com/en/players/58aae0a9/Faris-Pemi-Moumbagna
358,Marseille,Keyliane Abdallah,FW,https://fbref.com/en/players/7310786d/Keyliane-Abdallah
359,Marseille,Salim Ben Seghir,FW,https://fbref.com/en/players/1f6298f2/Salim-Ben-Seghir
360,Nott'ham Forest,Matz Sels,GK,https://fbref.com/en/players/834b5c4c/Matz-Sels
361,Nott'ham Forest,Ola Aina,DF,https://fbref.com/en/players/246d153b/Ola-Aina
362,Nott'ham Forest,Nikola Milenković,DF,https://fbref.com/en/players/bee704fc/Nikola-Milenkovic
363,Nott'ham Forest,Murillo,DF,https://fbref.com/en/players/1704b0b8/Murillo
364,Nott'ham Forest,Chris Wood,FW,https://fbref.com/en/players/4e9a0555/Chris-Wood
365,Nott'ham Forest,Morgan Gibbs-White,MF,https://fbref.com/en/players/32f60ed8/Morgan-Gibbs-White
366,Nott'ham Forest,Elliot Anderson,MF,https://fbref.com/en/players/de31038e/Elliot-Anderson
367,Nott'ham Forest,Callum Hudson-Odoi,FW,https://fbref.com/en/players/15f3ec41/Callum-Hudson-Odoi
368,Nott'ham Forest,Anthony Elanga,FW,https://fbref.com/en/players/2fba6108/Anthony-Elanga
369,Nott'ham Forest,Ryan Yates,MF,https://fbref.com/en/players/c1fe2a48/Ryan-Yates
370,Nott'ham Forest,Neco Williams,DF,https://fbref.com/en/players/dd323728/Neco-Williams
371,Nott'ham Forest,Nicolás Domínguez,MF,https://fbref.com/en/players/20b3a502/Nicolas-Dominguez
372,Nott'ham Forest,Álex Moreno,DF,https://fbref.com/en/players/16e9d0ea/Alex-Moreno
373,Nott'ham Forest,James Ward-Prowse,MF,https://fbref.com/en/players/3515d404/James-Ward-Prowse
374,Nott'ham Forest,Jota Silva,FW,https://fbref.com/en/players/4d77e622/Jota-Silva
375,Nott'ham Forest,Morato,DF,https://fbref.com/en/players/0f41e2ee/Morato
376,Nott'ham Forest,Ibrahim Sangaré,MF,https://fbref.com/en/players/bced0375/Ibrahim-Sangare
377,Nott'ham Forest,Taiwo Awoniyi,FW,https://fbref.com/en/players/e5478b87/Taiwo-Awoniyi
378,Nott'ham Forest,Danilo,MF,https://fbref.com/en/players/a816dbfb/Danilo
379,Nott'ham Forest,Ramón Sosa,FW,https://fbref.com/en/players/2d3417a1/Ramon-Sosa
380,Nott'ham Forest,Willy Boly,DF,https://fbref.com/en/players/a4ac4b8f/Willy-Boly
381,Nott'ham Forest,Harry Toffolo,DF,https://fbref.com/en/players/a105d46a/Harry-Toffolo
382,Nott'ham Forest,Eric da Silva Moreira,MF,https://fbref.com/en/players/0a4f579a/Eric-da-Silva-Moreira
383,Nott'ham Forest,Zach Abbott,DF,https://fbref.com/en/players/c103921a/Zach-Abbott
384,Nott'ham Forest,Carlos Miguel,GK,https://fbref.com/en/players/84454067/Carlos-Miguel
385,Nott'ham Forest,Andrew Omobamidele,DF,https://fbref.com/en/players/c393a6c4/Andrew-Omobamidele
386,Nott'ham Forest,Matz Sels,GK,https://fbref.com/en/players/834b5c4c/Matz-Sels
387,Nott'ham Forest,Matz Sels,GK,https://fbref.com/en/players/834b5c4c/Matz-Sels
388,Nott'ham Forest,Matz Sels,GK,https://fbref.com/en/players/834b5c4c/Matz-Sels
389,Nott'ham Forest,Ola Aina,DF,https://fbref.com/en/players/246d153b/Ola-Aina
390,Eint Frankfurt,Robin Koch,DF,https://fbref.com/en/players/ea6bc03a/Robin-Koch
391,Eint Frankfurt,Arthur Theate,DF,https://fbref.com/en/players/df8d6029/Arthur-Theate
392,Eint Frankfurt,Hugo Ekitike,FW,https://fbref.com/en/players/5b92d896/Hugo-Ekitike
393,Eint Frankfurt,Omar Marmoush,FW,https://fbref.com/en/players/0e0102eb/Omar-Marmoush
394,Eint Frankfurt,Rasmus Kristensen,DF,https://fbref.com/en/players/39769cff/Rasmus-Kristensen
395,Eint Frankfurt,Kevin Trapp,GK,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
396,Eint Frankfurt,Ellyes Skhiri,MF,https://fbref.com/en/players/c2211709/Ellyes-Skhiri
397,Eint Frankfurt,Hugo Larsson,MF,https://fbref.com/en/players/00c9a283/Hugo-Larsson
398,Eint Frankfurt,Tuta,DF,https://fbref.com/en/players/35d64857/Tuta
399,Eint Frankfurt,Mario Götze,MF,https://fbref.com/en/players/9efa1d25/Mario-Gotze
400,Eint Frankfurt,Ansgar Knauff,MF,https://fbref.com/en/players/19a967ab/Ansgar-Knauff
401,Eint Frankfurt,Nathaniel Brown,DF,https://fbref.com/en/players/abc79c47/Nathaniel-Brown
402,Eint Frankfurt,Nnamdi Collins,DF,https://fbref.com/en/players/8eb5c94c/Nnamdi-Collins
403,Eint Frankfurt,Fares Chaïbi,MF,https://fbref.com/en/players/357103bd/Fares-Chaibi
404,Eint Frankfurt,Kauã Santos,GK,https://fbref.com/en/players/c7c50cb5/Kaua-Santos
405,Eint Frankfurt,Niels Nkounkou,DF,https://fbref.com/en/players/f5b281e7/Niels-Nkounkou
406,Eint Frankfurt,Mahmoud Dahoud,MF,https://fbref.com/en/players/db4ed67b/Mahmoud-Dahoud
407,Eint Frankfurt,Junior Dina Ebimbe,MF,https://fbref.com/en/players/95bb6ddc/Junior-Dina-Ebimbe
408,Eint Frankfurt,Can Uzun,MF,https://fbref.com/en/players/1d0b134a/Can-Uzun
409,Eint Frankfurt,Igor Matanovic,FW,https://fbref.com/en/players/948e1292/Igor-Matanovic
410,Eint Frankfurt,Oscar Højlund,MF,https://fbref.com/en/players/3e2bbae6/Oscar-Hojlund
411,Eint Frankfurt,Jean Mattéo Bahoya,MF,https://fbref.com/en/players/70d4c949/Jean-Matteo-Bahoya
412,Eint Frankfurt,Aurele Amenda,DF,https://fbref.com/en/players/1227a22d/Aurele-Amenda
413,Eint Frankfurt,Timothy Chandler,DF,https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler
414,Eint Frankfurt,Eba Bekir Is,MF,https://fbref.com/en/players/03299713/Eba-Bekir-Is
415,Eint Frankfurt,Jens Grahl,GK,https://fbref.com/en/players/f26dee6b/Jens-Grahl
416,Eint Frankfurt,Amil Siljević,GK,https://fbref.com/en/players/acecfaee/Amil-Siljevic
417,Eint Frankfurt,Kevin Trapp,GK,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
418,Eint Frankfurt,Kauã Santos,GK,https://fbref.com/en/players/c7c50cb5/Kaua-Santos
419,Eint Frankfurt,Kevin Trapp,GK,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
420,Athletic Club,Iñaki Williams,FW,https://fbref.com/en/players/6a99e0b1/Inaki-Williams
421,Athletic Club,Daniel Vivian,DF,https://fbref.com/en/players/ab7bf91d/Daniel-Vivian
422,Athletic Club,Nico Williams,FW,https://fbref.com/en/players/afdc14d7/Nico-Williams
423,Athletic Club,Álex Berenguer,FW,https://fbref.com/en/players/dc1c2fce/Alex-Berenguer
424,Athletic Club,Julen Agirrezabala,GK,https://fbref.com/en/players/a2c1a8d3/Julen-Agirrezabala
425,Athletic Club,Oihan Sancet,MF,https://fbref.com/en/players/bdb624a3/Oihan-Sancet
426,Athletic Club,Mikel Jauregizar,MF,https://fbref.com/en/players/2f5c78ca/Mikel-Jauregizar
427,Athletic Club,Aitor Paredes,DF,https://fbref.com/en/players/b906757a/Aitor-Paredes
428,Athletic Club,Yuri Berchiche,DF,https://fbref.com/en/players/b6e50615/Yuri-Berchiche
429,Athletic Club,Gorka Guruzeta,FW,https://fbref.com/en/players/6b5ea2f4/Gorka-Guruzeta
430,Athletic Club,Iñigo Ruiz de Galarreta,MF,https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta
431,Athletic Club,Óscar de Marcos,DF,https://fbref.com/en/players/9f323c71/Oscar-de-Marcos
432,Athletic Club,Yeray Álvarez,DF,https://fbref.com/en/players/3ecc11d8/Yeray-Alvarez
433,Athletic Club,Beñat Prados,MF,https://fbref.com/en/players/1f60244a/Benat-Prados
434,Athletic Club,Andoni Gorosabel,DF,https://fbref.com/en/players/6f5f82c0/Andoni-Gorosabel
435,Athletic Club,Adama Boiro,DF,https://fbref.com/en/players/e7992f7b/Adama-Boiro
436,Athletic Club,Unai Gómez,MF,https://fbref.com/en/players/37db6cae/Unai-Gomez
437,Athletic Club,Mikel Vesga,MF,https://fbref.com/en/players/b0fce72c/Mikel-Vesga
438,Athletic Club,Iñigo Lekue,DF,https://fbref.com/en/players/59b7d823/Inigo-Lekue
439,Athletic Club,Unai Simón,GK,https://fbref.com/en/players/5dcf3e90/Unai-Simon
440,Athletic Club,Álvaro djaló,FW,https://fbref.com/en/players/45c29ae7/Alvaro-djalo
441,Athletic Club,Alex Padilla,GK,https://fbref.com/en/players/a275838a/Alex-Padilla
442,Athletic Club,Unai Núñez,DF,https://fbref.com/en/players/be170419/Unai-Nunez
443,Athletic Club,Ander Herrera,MF,https://fbref.com/en/players/436a9dd0/Ander-Herrera
444,Athletic Club,Nicolás Serrano,FW,https://fbref.com/en/players/2ad0e5e5/Nicolas-Serrano
445,Athletic Club,Javi Martón,FW,https://fbref.com/en/players/2381eead/Javi-Marton
446,Athletic Club,Peio Canales,MF,https://fbref.com/en/players/3b5d2ab7/Peio-Canales
447,Athletic Club,Adu Ares,FW,https://fbref.com/en/players/a461f098/Adu-Ares
448,Athletic Club,Unai Eguíluz,DF,https://fbref.com/en/players/bb33af5c/Unai-Eguiluz
449,Athletic Club,Oier Gastesi,GK,https://fbref.com/en/players/4420bcfe/Oier-Gastesi
450,Monaco,Thilo Kehrer,DF,https://fbref.com/en/players/51dbeea9/Thilo-Kehrer
451,Monaco,Lamine Camara,MF,https://fbref.com/en/players/19c2ffa4/Lamine-Camara
452,Monaco,Maghnes Akliouche,FW,https://fbref.com/en/players/b625b241/Maghnes-Akliouche
453,Monaco,Eliesse Ben Seghir,MF,https://fbref.com/en/players/3bd65247/Eliesse-Ben-Seghir
454,Monaco,Takumi Minamino,MF,https://fbref.com/en/players/f833a830/Takumi-Minamino
455,Monaco,Vanderson,DF,https://fbref.com/en/players/ee45fd85/Vanderson
456,Monaco,Wilfried Singo,DF,https://fbref.com/en/players/8b609c34/Wilfried-Singo
457,Monaco,Aleksandr Golovin,MF,https://fbref.com/en/players/3708e9fa/Aleksandr-Golovin
458,Monaco,Denis Zakaria,MF,https://fbref.com/en/players/384d58d9/Denis-Zakaria
459,Monaco,Mohammed Salisu,DF,https://fbref.com/en/players/0b33f6ad/Mohammed-Salisu
460,Monaco,Breel Embolo,FW,https://fbref.com/en/players/0b4f388a/Breel-Embolo
461,Monaco,Philipp Köhn,GK,https://fbref.com/en/players/ff74841d/Philipp-Kohn
462,Monaco,Radosław Majecki,GK,https://fbref.com/en/players/20de219a/Radoslaw-Majecki
463,Monaco,Soungoutou Magassa,MF,https://fbref.com/en/players/dfc5d4fa/Soungoutou-Magassa
464,Monaco,Caio Henrique Oliveira Silva,DF,https://fbref.com/en/players/30af8b93/Caio-Henrique-Oliveira-Silva
465,Monaco,Christian Mawissa,DF,https://fbref.com/en/players/2c70d915/Christian-Mawissa
466,Monaco,Folarin Balogun,FW,https://fbref.com/en/players/31822f8c/Folarin-Balogun
467,Monaco,George Ilenikhena,FW,https://fbref.com/en/players/78c3ad07/George-Ilenikhena
468,Monaco,Kassoum Ouattara,DF,https://fbref.com/en/players/6620c21a/Kassoum-Ouattara
469,Monaco,Jordan Teze,DF,https://fbref.com/en/players/82e9b1bb/Jordan-Teze
470,Monaco,Mika Biereth,FW,https://fbref.com/en/players/a1d95db3/Mika-Biereth
471,Monaco,Ismail Jakobs,DF,https://fbref.com/en/players/a0415710/Ismail-Jakobs
472,Monaco,Krépin Diatta,DF,https://fbref.com/en/players/8104e41e/Krepin-Diatta
473,Monaco,Saïmon Bouabré,MF,https://fbref.com/en/players/f40e77d9/Saimon-Bouabre
474,Monaco,Eliot Matazo,MF,https://fbref.com/en/players/15944afd/Eliot-Matazo
475,Monaco,Lucas Michal,FW,https://fbref.com/en/players/0c7b1c91/Lucas-Michal
476,Monaco,Aladji Bamba,MF,https://fbref.com/en/players/6906ecb2/Aladji-Bamba
477,Monaco,Mamadou Coulibaly,MF,https://fbref.com/en/players/dacf856a/Mamadou-Coulibaly
478,Monaco,Edan Diop,MF,https://fbref.com/en/players/37143438/Edan-Diop
479,Monaco,Bradel Kiwa,MF,https://fbref.com/en/players/212ed4a1/Bradel-Kiwa
480,Lazio,Ivan Provedel,GK,https://fbref.com/en/players/277da414/Ivan-Provedel
481,Lazio,Mattéo Guendouzi,MF,https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi
482,Lazio,Valentín Castellanos,FW,https://fbref.com/en/players/da76bab4/Valentin-Castellanos
483,Lazio,Mario Gila,DF,https://fbref.com/en/players/9c435456/Mario-Gila
484,Lazio,Mattia Zaccagni,FW,https://fbref.com/en/players/d85c238b/Mattia-Zaccagni
485,Lazio,Nicolò Rovella,MF,https://fbref.com/en/players/e58cbfd5/Nicolo-Rovella
486,Lazio,Alessio Romagnoli,DF,https://fbref.com/en/players/3ead85f9/Alessio-Romagnoli
487,Lazio,Gustav Isaksen,FW,https://fbref.com/en/players/5715bb71/Gustav-Isaksen
488,Lazio,Boulaye Dia,MF,https://fbref.com/en/players/244bc2c8/Boulaye-Dia
489,Lazio,Nuno Tavares,DF,https://fbref.com/en/players/a65c844b/Nuno-Tavares
490,Lazio,Adam Marušić,DF,https://fbref.com/en/players/d4535821/Adam-Marusic
491,Lazio,Manuel Lazzari,DF,https://fbref.com/en/players/02caf6e0/Manuel-Lazzari
492,Lazio,Fisayo Dele-Bashiru,MF,https://fbref.com/en/players/121a4fb8/Fisayo-Dele-Bashiru
493,Lazio,Tijjani Noslin,FW,https://fbref.com/en/players/2f067cf2/Tijjani-Noslin
494,Lazio,Patric,DF,https://fbref.com/en/players/f7223718/Patric
495,Lazio,Luca Pellegrini,DF,https://fbref.com/en/players/3b61c9ec/Luca-Pellegrini
496,Lazio,Pedro,FW,https://fbref.com/en/players/3ca7254a/Pedro
497,Lazio,Matías Vecino,MF,https://fbref.com/en/players/44ac04e9/Matias-Vecino
498,Lazio,Loum Tchaouna,FW,https://fbref.com/en/players/a3c8b4d3/Loum-Tchaouna
499,Lazio,Samuel Gigot,DF,https://fbref.com/en/players/41eebdf5/Samuel-Gigot
500,Lazio,Elseid Hysaj,DF,https://fbref.com/en/players/2f3452eb/Elseid-Hysaj
501,Lazio,Nicolò Casale,DF,https://fbref.com/en/players/3f5f38fb/Nicolo-Casale
502,Lazio,Gaetano Castrovilli,MF,https://fbref.com/en/players/0728bebe/Gaetano-Castrovilli
503,Lazio,Toma Bašić,MF,https://fbref.com/en/players/80556f08/Toma-Basic
504,Lazio,Filipe Bordon,DF,https://fbref.com/en/players/c551577e/Filipe-Bordon
505,Lazio,Danilo Cataldi,MF,https://fbref.com/en/players/ba3d3bea/Danilo-Cataldi
506,Lazio,Alessio Furlanetto,GK,https://fbref.com/en/players/95d9f4dd/Alessio-Furlanetto
507,Lazio,Arijon Ibrahimović,FW,https://fbref.com/en/players/f5c4fd91/Arijon-Ibrahimovic
508,Lazio,Christos Mandas,GK,https://fbref.com/en/players/f794e9ab/Christos-Mandas
509,Lazio,Matteo Zazza,DF,https://fbref.com/en/players/c0a7743b/Matteo-Zazza
510,Chelsea,Moisés Caicedo,MF,https://fbref.com/en/players/16264a81/Moises-Caicedo
511,Chelsea,Cole Palmer,MF,https://fbref.com/en/players/dc7f8a28/Cole-Palmer
512,Chelsea,Levi Colwill,DF,https://fbref.com/en/players/700783e7/Levi-Colwill
513,Chelsea,Nicolas Jackson,FW,https://fbref.com/en/players/9c36ed83/Nicolas-Jackson
514,Chelsea,Robert Sánchez,GK,https://fbref.com/en/players/6a713852/Robert-Sanchez
515,Chelsea,Marc Cucurella,DF,https://fbref.com/en/players/1daec722/Marc-Cucurella
516,Chelsea,Enzo Fernández,MF,https://fbref.com/en/players/5ff4ab71/Enzo-Fernandez
517,Chelsea,Noni Madueke,FW,https://fbref.com/en/players/bf34eebd/Noni-Madueke
518,Chelsea,Malo Gusto,DF,https://fbref.com/en/players/d56b9520/Malo-Gusto
519,Chelsea,Jadon Sancho,FW,https://fbref.com/en/players/dbf053da/Jadon-Sancho
520,Chelsea,Wesley Fofana,DF,https://fbref.com/en/players/132a82f1/Wesley-Fofana
521,Chelsea,Pedro Neto,FW,https://fbref.com/en/players/7ba2eaa9/Pedro-Neto
522,Chelsea,Tosin Adarabioyo,DF,https://fbref.com/en/players/c81d773d/Tosin-Adarabioyo
523,Chelsea,Roméo Lavia,MF,https://fbref.com/en/players/ecad9aa5/Romeo-Lavia
524,Chelsea,Reece James,DF,https://fbref.com/en/players/1265a93a/Reece-James
525,Chelsea,Axel Disasi,DF,https://fbref.com/en/players/ad82197c/Axel-Disasi
526,Chelsea,Christopher Nkunku,FW,https://fbref.com/en/players/7c56da38/Christopher-Nkunku
527,Chelsea,João Félix,FW,https://fbref.com/en/players/8aafd64f/Joao-Felix
528,Chelsea,Filip Jørgensen,GK,https://fbref.com/en/players/0107757e/Filip-Jorgensen
529,Chelsea,Benoît Badiashile,DF,https://fbref.com/en/players/06df8256/Benoit-Badiashile
530,Chelsea,Trevoh Chalobah,DF,https://fbref.com/en/players/5515376c/Trevoh-Chalobah
531,Chelsea,Joshua Acheampong,DF,https://fbref.com/en/players/b7e62e1d/Joshua-Acheampong
